mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
15	15	58	58	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	288							
15	15	117/2	117/2	0.125	5/8	5/8	Chord	4/4	1	2	1/32	1/32	1	289							
15	15	469/8	469/8	0.125	21/32	21/32	Chord	4/4	1	2	1/32	1/32	1	290							
15	15	235/4	235/4	0.125	11/16	11/16	Chord	4/4	1	2	1/32	1/32	1	291							
15	15	471/8	471/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32	1/32	1	292							
15	15	59	59	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	293							
15	15	239/4	239/4	0.125	15/16	15/16	Chord	4/4	1	2	1/32	1/32	1	294							
15	15	479/8	479/8	0.125	31/32	31/32	Chord	4/4	1	2	1/32	1/32	1	295							
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	296							
15	15	57	57	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	297							
15	15	115/2	115/2	0.125	3/8	3/8	Chord	4/4	2	1	1/32	1/32	1	298							
15	15	461/8	461/8	0.125	13/32	13/32	Chord	4/4	2	1	1/32	1/32	1	299							
15	15	231/4	231/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	300							
15	15	463/8	463/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	301							
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	302							
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	303							
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	304							
16	16	60	60	0.75	0	0	Chord	4/4	1	2	3/16	1/8	3/2	305							
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	306							
16	16	61	61	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	307							
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	308							
16	16	62	62	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	309							
16	16	125/2	125/2	0.125	5/8	5/8	Chord	4/4	1	2	1/32	1/32	1	310							
16	16	501/8	501/8	0.125	21/32	21/32	Chord	4/4	1	2	1/32	1/32	1	311							
16	16	251/4	251/4	0.125	11/16	11/16	Chord	4/4	1	2	1/32	1/32	1	312							
16	16	503/8	503/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32	1/32	1	313							
16	16	63	63	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	314							
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	315							
16	16	60	60	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	316							
16	16	243/4	243/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32	1/32	1	317							
16	16	487/8	487/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32	1/32	1	318							
16	16	61	61	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	319							
16	16	247/4	247/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	320							
16	16	495/8	495/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	321							
16	16	62	62	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	322							
16	16	125/2	125/2	0.125	5/8	5/8	Chord	4/4	2	1	1/32	1/32	1	323							
16	16	501/8	501/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32	1/32	1	324							
16	16	251/4	251/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32	1/32	1	325							
16	16	503/8	503/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32	1/32	1	326							
16	16	63	63	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	327	ornamentTrill						
16	16	255/4	255/4	0.125	15/16	15/16	Chord	4/4	2	1	1/32	1/32	1	328							
16	16	511/8	511/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32	1/32	1	329							
17	17	64	64	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	330							
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	331							
17	17	65	65	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	332							
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	333							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	334							
17	17	67	67	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	335							
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	336							
17	17	64	64	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	337							
17	17	66	66	0.75	1/2	1/2	Chord	4/4	1	2	3/16	1/8	3/2	338							
17	17	267/4	267/4	0.125	11/16	11/16	Chord	4/4	1	2	1/32	1/32	1	339							
17	17	535/8	535/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32	1/32	1	340							
17	17	67	67	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	341							
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	342							
17	17	64	64	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	343							
17	17	259/4	259/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32	1/32	1	344							
17	17	519/8	519/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32	1/32	1	345							
17	17	65	65	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	346							
17	17	263/4	263/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	347							
17	17	527/8	527/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	348							
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	349							
18	18	68	68	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	350							
18	18	275/4	275/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	351							
18	18	69	69	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	352							
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	353							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	354							
18	18	71	71	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	355							
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	356							
18	18	68	68	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	357							
18	18	70	70	0.75	1/2	1/2	Chord	4/4	1	2	3/16	1/8	3/2	358							
18	18	283/4	283/4	0.125	11/16	11/16	Chord	4/4	1	2	1/32	1/32	1	359							
18	18	567/8	567/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32	1/32	1	360							
18	18	71	71	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	361							
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	362							
18	18	275/4	275/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32	1/32	1	363							
18	18	551/8	551/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32	1/32	1	364							
18	18	69	69	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	365							
18	18	279/4	279/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	366							
18	18	559/8	559/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	367							
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	368							
18	18	71	71	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	369							
18	18	143/2	143/2	0.125	7/8	7/8	Chord	4/4	2	1	1/32	1/32	1	370							
18	18	573/8	573/8	0.125	29/32	29/32	Chord	4/4	2	1	1/32	1/32	1	371							
18	18	287/4	287/4	0.125	15/16	15/16	Chord	4/4	2	1	1/32	1/32	1	372							
18	18	575/8	575/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32	1/32	1	373							
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	374							
19	19	145/2	145/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	375							
19	19	581/8	581/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	376							
19	19	291/4	291/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	377							
19	19	583/8	583/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	378							
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	379							
19	19	147/2	147/2	0.125	3/8	3/8	Chord	4/4	1	1	1/32	1/32	1	380							
19	19	589/8	589/8	0.125	13/32	13/32	Chord	4/4	1	1	1/32	1/32	1	381							
19	19	295/4	295/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	382							
19	19	591/8	591/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	383							
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	384							
19	19	72	72	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	385							
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	2	1/16	1/16	1	386							
19	19	75	75	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	387							
19	19	303/4	303/4	0.125	15/16	15/16	Chord	4/4	1	2	1/32	1/32	1	388							
19	19	607/8	607/8	0.125	31/32	31/32	Chord	4/4	1	2	1/32	1/32	1	389							
19	19	72	72	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	390							
19	19	291/4	291/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	391							
19	19	73	73	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	392							
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	393							
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	394							
19	19	149/2	149/2	0.125	5/8	5/8	Chord	4/4	2	1	1/32	1/32	1	395							
19	19	597/8	597/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32	1/32	1	396							
19	19	299/4	299/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32	1/32	1	397							
19	19	599/8	599/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32	1/32	1	398							
19	19	75	75	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	399							
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	400							
20	20	76	76	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	401							
20	20	307/4	307/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	402							
20	20	615/8	615/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	403							
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	404							
20	20	78	78	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	405							
20	20	315/4	315/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	406							
20	20	631/8	631/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	407							
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	408							
20	20	76	76	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	409							
20	20	77	77	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	410							
20	20	155/2	155/2	0.125	3/8	3/8	Chord	4/4	1	2	1/32	1/32	1	411							
20	20	621/8	621/8	0.125	13/32	13/32	Chord	4/4	1	2	1/32	1/32	1	412							
20	20	311/4	311/4	0.125	7/16	7/16	Chord	4/4	1	2	1/32	1/32	1	413							
20	20	623/8	623/8	0.125	15/32	15/32	Chord	4/4	1	2	1/32	1/32	1	414							
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	415							
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	416							
20	20	159/2	159/2	0.125	7/8	7/8	Chord	4/4	1	2	1/32	1/32	1	417							
20	20	637/8	637/8	0.125	29/32	29/32	Chord	4/4	1	2	1/32	1/32	1	418							
20	20	319/4	319/4	0.125	15/16	15/16	Chord	4/4	1	2	1/32	1/32	1	419							
20	20	639/8	639/8	0.125	31/32	31/32	Chord	4/4	1	2	1/32	1/32	1	420							
20	20	76	76	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	421							
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	422							
20	20	77	77	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	423							
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	424							
20	20	78	78	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	425							
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	426							
20	20	79	79	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	427							
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	428							
21	21	80	80	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	429							
21	21	323/4	323/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	430							
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	431							
21	21	82	82	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	432							
21	21	165/2	165/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	433							
21	21	661/8	661/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	434							
21	21	331/4	331/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	435							
21	21	663/8	663/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	436							
21	21	83	83	0.125	3/4	3/4	Chord	4/4	1	1	1/32	1/32	1	437							
21	21	665/8	665/8	0.125	25/32	25/32	Chord	4/4	1	1	1/32	1/32	1	438							
21	21	333/4	333/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	439							
21	21	167/2	167/2	0.125	7/8	7/8	Chord	4/4	1	1	1/32	1/32	1	440							
21	21	669/8	669/8	0.125	29/32	29/32	Chord	4/4	1	1	1/32	1/32	1	441							
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	442							
21	21	80	80	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	443							
21	21	81	81	0.5	1/4	1/4	Chord	4/4	1	2	1/8	1/8	1	444							
21	21	163/2	163/2	0.125	3/8	3/8	Chord	4/4	1	2	1/32	1/32	1	445							
21	21	653/8	653/8	0.125	13/32	13/32	Chord	4/4	1	2	1/32	1/32	1	446							
21	21	327/4	327/4	0.125	7/16	7/16	Chord	4/4	1	2	1/32	1/32	1	447							
21	21	655/8	655/8	0.125	15/32	15/32	Chord	4/4	1	2	1/32	1/32	1	448							
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	449							
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	450							
21	21	161/2	161/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32	1/32	1	451							
21	21	645/8	645/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32	1/32	1	452							
21	21	323/4	323/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32	1/32	1	453							
21	21	647/8	647/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32	1/32	1	454							
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	455							
21	21	163/2	163/2	0.125	3/8	3/8	Chord	4/4	2	1	1/32	1/32	1	456							
21	21	653/8	653/8	0.125	13/32	13/32	Chord	4/4	2	1	1/32	1/32	1	457							
21	21	327/4	327/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	458							
21	21	655/8	655/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	459							
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	460	ornamentTrill						
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	461							
22	22	347/4	347/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	462							
22	22	87	87	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	463							
22	22	351/4	351/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	464							
22	22	84	84	0.75	0	0	Chord	4/4	1	2	3/16	1/8	3/2	465							
22	22	339/4	339/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	466							
22	22	85	85	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	467							
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	468							
22	22	86	86	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	469							
22	22	173/2	173/2	0.125	5/8	5/8	Chord	4/4	1	2	1/32	1/32	1	470							
22	22	693/8	693/8	0.125	21/32	21/32	Chord	4/4	1	2	1/32	1/32	1	471							
22	22	347/4	347/4	0.125	11/16	11/16	Chord	4/4	1	2	1/32	1/32	1	472							
22	22	695/8	695/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32	1/32	1	473							
22	22	87	87	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	474							
22	22	351/4	351/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	475							
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	476							
23	23	88	88	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	477							
23	23	177/2	177/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	478							
23	23	709/8	709/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	479							
23	23	355/4	355/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	480							
23	23	711/8	711/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	481							
23	23	89	89	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	482							
23	23	359/4	359/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	483							
23	23	90	90	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	484							
23	23	363/4	363/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	485							
23	23	91	91	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	486							
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	487							
23	23	88	88	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	488							
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	489							
23	23	355/4	355/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	490							
23	23	89	89	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	491							
23	23	359/4	359/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	492							
23	23	90	90	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	493							
23	23	181/2	181/2	0.125	5/8	5/8	Chord	4/4	2	1	1/32	1/32	1	494							
23	23	725/8	725/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32	1/32	1	495							
23	23	363/4	363/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32	1/32	1	496							
23	23	727/8	727/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32	1/32	1	497							
23	23	91	91	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	498							
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	499							
24	24	92	92	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	500							
24	24	185/2	185/2	0.125	1/8	1/8	Chord	4/4	1	1	1/32	1/32	1	501							
24	24	741/8	741/8	0.125	5/32	5/32	Chord	4/4	1	1	1/32	1/32	1	502							
24	24	371/4	371/4	0.125	3/16	3/16	Chord	4/4	1	1	1/32	1/32	1	503							
24	24	743/8	743/8	0.125	7/32	7/32	Chord	4/4	1	1	1/32	1/32	1	504							
24	24	93	93	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	505							
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	506							
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	507							
24	24	189/2	189/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	508							
24	24	757/8	757/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	509							
24	24	379/4	379/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	510							
24	24	759/8	759/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	511							
24	24	95	95	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	512							
24	24	383/4	383/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	513							
24	24	92	92	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	514							
24	24	92	92	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	515							
24	24	185/2	185/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32	1/32	1	516							
24	24	741/8	741/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32	1/32	1	517							
24	24	371/4	371/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32	1/32	1	518							
24	24	743/8	743/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32	1/32	1	519							
24	24	93	93	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	520	ornamentTrill						
24	24	375/4	375/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	521							
24	24	751/8	751/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	522							
24	24	94	94	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	523							
24	24	189/2	189/2	0.125	5/8	5/8	Chord	4/4	2	1	1/32	1/32	1	524							
24	24	757/8	757/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32	1/32	1	525							
24	24	379/4	379/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32	1/32	1	526							
24	24	759/8	759/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32	1/32	1	527							
24	24	95	95	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	528							
24	24	383/4	383/4	0.125	15/16	15/16	Chord	4/4	2	1	1/32	1/32	1	529							
24	24	767/8	767/8	0.125	31/32	31/32	Chord	4/4	2	1	1/32	1/32	1	530							
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	531							
25	25	97	97	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	532							
25	25	391/4	391/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	533							
25	25	98	98	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	534							
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	535							
25	25	387/4	387/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	536							
25	25	97	97	0.75	1/4	1/4	Chord	4/4	1	2	3/16	1/8	3/2	537							
25	25	391/4	391/4	0.25	7/16	7/16	Chord	4/4	1	2	1/16	1/16	1	538							
25	25	98	98	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	539							
25	25	197/2	197/2	0.125	5/8	5/8	Chord	4/4	1	2	1/32	1/32	1	540							
25	25	789/8	789/8	0.125	21/32	21/32	Chord	4/4	1	2	1/32	1/32	1	541							
25	25	395/4	395/4	0.125	11/16	11/16	Chord	4/4	1	2	1/32	1/32	1	542							
25	25	791/8	791/8	0.125	23/32	23/32	Chord	4/4	1	2	1/32	1/32	1	543							
25	25	99	99	0.75	3/4	3/4	Chord	4/4	1	2	3/16	1/8	3/2	544							
25	25	399/4	399/4	0.25	15/16	15/16	Chord	4/4	1	2	1/16	1/16	1	545							
25	25	96	96	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	546							
25	25	193/2	193/2	0.125	1/8	1/8	Chord	4/4	2	1	1/32	1/32	1	547							
25	25	773/8	773/8	0.125	5/32	5/32	Chord	4/4	2	1	1/32	1/32	1	548							
25	25	387/4	387/4	0.125	3/16	3/16	Chord	4/4	2	1	1/32	1/32	1	549							
25	25	775/8	775/8	0.125	7/32	7/32	Chord	4/4	2	1	1/32	1/32	1	550							
25	25	97	97	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	551							
25	25	195/2	195/2	0.125	3/8	3/8	Chord	4/4	2	1	1/32	1/32	1	552							
25	25	781/8	781/8	0.125	13/32	13/32	Chord	4/4	2	1	1/32	1/32	1	553							
25	25	391/4	391/4	0.125	7/16	7/16	Chord	4/4	2	1	1/32	1/32	1	554							
25	25	783/8	783/8	0.125	15/32	15/32	Chord	4/4	2	1	1/32	1/32	1	555							
25	25	98	98	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	556							
25	25	395/4	395/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	557							
25	25	99	99	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	558							
25	25	399/4	399/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	559							
26	26	100	100	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	560							
26	26	401/4	401/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	561							
26	26	201/2	201/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	562							
26	26	403/4	403/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	563							
26	26	101	101	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	564							
26	26	405/4	405/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	565							
26	26	203/2	203/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	566							
26	26	407/4	407/4	0.125	7/16	7/16	Chord	4/4	1	1	1/32	1/32	1	567							
26	26	815/8	815/8	0.125	15/32	15/32	Chord	4/4	1	1	1/32	1/32	1	568							
26	26	102	102	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	569							
26	26	205/2	205/2	0.125	5/8	5/8	Chord	4/4	1	1	1/32	1/32	1	570							
26	26	821/8	821/8	0.125	21/32	21/32	Chord	4/4	1	1	1/32	1/32	1	571							
26	26	411/4	411/4	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	572							
26	26	823/8	823/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	573							
26	26	103	103	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	574							
26	26	413/4	413/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	575							
26	26	207/2	207/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	576							
26	26	415/4	415/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	577							
26	26	100	100	0.75	0	0	Chord	4/4	1	2	3/16	1/8	3/2	578							
26	26	403/4	403/4	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	579							
